CNPJ,Valor_corrigido,Anomalia,k
07373743000156,19.64,Skipped - Less than 20 values,Skipped - Less than 20 values
07535943000168,73.22,Skipped - Less than 20 values,Skipped - Less than 20 values
07763076000118,202.39,Skipped - Less than 20 values,Skipped - Less than 20 values
08178836000192,440.9,Skipped - Less than 20 values,Skipped - Less than 20 values
09002209000169,25.48,Skipped - Less than 20 values,Skipped - Less than 20 values
09535195000149,11.31,Skipped - Less than 20 values,Skipped - Less than 20 values
10859347000148,58.93,Skipped - Less than 20 values,Skipped - Less than 20 values
17145133000159,59.53,Skipped - Less than 20 values,Skipped - Less than 20 values
17933822000128,71.31,Skipped - Less than 20 values,Skipped - Less than 20 values
18098323000125,175.0,Skipped - Less than 20 values,Skipped - Less than 20 values
21073798000171,357.15,Skipped - Less than 20 values,Skipped - Less than 20 values
22199420000181,261.91,Skipped - Less than 20 values,Skipped - Less than 20 values
27838932000164,94.05,Skipped - Less than 20 values,Skipped - Less than 20 values
28420075000140,144.05,Skipped - Less than 20 values,Skipped - Less than 20 values
34956624000107,59.53,Skipped - Less than 20 values,Skipped - Less than 20 values
43963933000197,98.51,Skipped - Less than 20 values,Skipped - Less than 20 values
45631645000160,41.67,Skipped - Less than 20 values,Skipped - Less than 20 values
55838023000161,178.58,Skipped - Less than 20 values,Skipped - Less than 20 values
64003007000140,103.57,Skipped - Less than 20 values,Skipped - Less than 20 values
66145137000142,28.57,Skipped - Less than 20 values,Skipped - Less than 20 values
68337773000100,142.86,Skipped - Less than 20 values,Skipped - Less than 20 values
74606054000131,123.81,Skipped - Less than 20 values,Skipped - Less than 20 values
43447861000125,64.29,Skipped - Less than 20 values,Skipped - Less than 20 values
61192795002387,107.03,Skipped - Less than 20 values,Skipped - Less than 20 values
03934166000173,61.91,Skipped - Less than 20 values,Skipped - Less than 20 values
12754160000105,112.98,Skipped - Less than 20 values,Skipped - Less than 20 values
62201405000145,142.49,Skipped - Less than 20 values,Skipped - Less than 20 values
00927143000143,118.81,Skipped - Less than 20 values,Skipped - Less than 20 values
02876940000174,235.43,Skipped - Less than 20 values,Skipped - Less than 20 values
03559923000176,172.27,Skipped - Less than 20 values,Skipped - Less than 20 values
04439293000169,216.31,Skipped - Less than 20 values,Skipped - Less than 20 values
09535195000149,131.43,Skipped - Less than 20 values,Skipped - Less than 20 values
14921583000106,113.1,Skipped - Less than 20 values,Skipped - Less than 20 values
15487152000138,1495.98,Skipped - Less than 20 values,Skipped - Less than 20 values
17055398000166,1228.6,Skipped - Less than 20 values,Skipped - Less than 20 values
26039267000186,83.22,Skipped - Less than 20 values,Skipped - Less than 20 values
27007953000138,226.06,Skipped - Less than 20 values,Skipped - Less than 20 values
36198860000129,261.91,Skipped - Less than 20 values,Skipped - Less than 20 values
71887806000191,732.49,Skipped - Less than 20 values,Skipped - Less than 20 values
01437777000180,78.33,Skipped - Less than 20 values,Skipped - Less than 20 values
02606657000122,244.05,Skipped - Less than 20 values,Skipped - Less than 20 values
05864114000101,180.96,Skipped - Less than 20 values,Skipped - Less than 20 values
06116967000110,257.15,Skipped - Less than 20 values,Skipped - Less than 20 values
07022488000105,119.05,Skipped - Less than 20 values,Skipped - Less than 20 values
08347174000137,178.46,Skipped - Less than 20 values,Skipped - Less than 20 values
15661561000109,49.25,Skipped - Less than 20 values,Skipped - Less than 20 values
26277559000157,25.6,Skipped - Less than 20 values,Skipped - Less than 20 values
43086701000106,178.58,Skipped - Less than 20 values,Skipped - Less than 20 values
51394864000176,101.19,Skipped - Less than 20 values,Skipped - Less than 20 values
11586873000144,297.63,Skipped - Less than 20 values,Skipped - Less than 20 values
55392153000113,449.53,Skipped - Less than 20 values,Skipped - Less than 20 values
67436923000161,309.84,Skipped - Less than 20 values,Skipped - Less than 20 values
09060964010081,40.24,Skipped - Less than 20 values,Skipped - Less than 20 values
09602674000130,14.88,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852012214,1199.74,Skipped - Less than 20 values,Skipped - Less than 20 values
21534356000185,86.67,Skipped - Less than 20 values,Skipped - Less than 20 values
27428789000132,46.19,Skipped - Less than 20 values,Skipped - Less than 20 values
52525334000182,15.48,Skipped - Less than 20 values,Skipped - Less than 20 values
32402849000188,95.34,Skipped - Less than 20 values,Skipped - Less than 20 values
08931394000103,68.69,Skipped - Less than 20 values,Skipped - Less than 20 values
11564223000106,438.41,Skipped - Less than 20 values,Skipped - Less than 20 values
12834848000103,17.35,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661000769,112.67,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661008743,86.72,Skipped - Less than 20 values,Skipped - Less than 20 values
53876066000106,154.38,Skipped - Less than 20 values,Skipped - Less than 20 values
04728600000121,32.6,Skipped - Less than 20 values,Skipped - Less than 20 values
05252650000148,19.62,Skipped - Less than 20 values,Skipped - Less than 20 values
19090006000125,280.35,Skipped - Less than 20 values,Skipped - Less than 20 values
51744522000139,50.06,Skipped - Less than 20 values,Skipped - Less than 20 values
59298299000155,37.26,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000303,49.53,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000575,63.06,Skipped - Less than 20 values,Skipped - Less than 20 values
97528782000178,167.54,Skipped - Less than 20 values,Skipped - Less than 20 values
09174451000110,197.93,Skipped - Less than 20 values,Skipped - Less than 20 values
01347553000188,122.48,Skipped - Less than 20 values,Skipped - Less than 20 values
07201070000238,267.78,Skipped - Less than 20 values,Skipped - Less than 20 values
25246176000159,28.64,Skipped - Less than 20 values,Skipped - Less than 20 values
29251296000103,132.5,Skipped - Less than 20 values,Skipped - Less than 20 values
30120714000102,840.96,Skipped - Less than 20 values,Skipped - Less than 20 values
22475920000107,68.23,Skipped - Less than 20 values,Skipped - Less than 20 values
09535195000149,162.18,Skipped - Less than 20 values,Skipped - Less than 20 values
18938946000169,74.92,Skipped - Less than 20 values,Skipped - Less than 20 values
37715275000111,78.01,Skipped - Less than 20 values,Skipped - Less than 20 values
17011071000192,5686.98,Skipped - Less than 20 values,Skipped - Less than 20 values
21781328000162,190.88,Skipped - Less than 20 values,Skipped - Less than 20 values
04345673000215,99.66,Skipped - Less than 20 values,Skipped - Less than 20 values
05690346000182,122.77,Skipped - Less than 20 values,Skipped - Less than 20 values
06200989000163,97.8,Skipped - Less than 20 values,Skipped - Less than 20 values
20733090000137,97.1,Skipped - Less than 20 values,Skipped - Less than 20 values
64071269000141,37.61,Skipped - Less than 20 values,Skipped - Less than 20 values
06276203000191,79.17,Skipped - Less than 20 values,Skipped - Less than 20 values
75156265000182,94.67,Skipped - Less than 20 values,Skipped - Less than 20 values
03140367000280,193.57,Skipped - Less than 20 values,Skipped - Less than 20 values
10578522000129,28.92,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651050914,31.2,Skipped - Less than 20 values,Skipped - Less than 20 values
48785919000164,128.07,Skipped - Less than 20 values,Skipped - Less than 20 values
53893384000185,103.1,Skipped - Less than 20 values,Skipped - Less than 20 values
62056130000101,65.57,Skipped - Less than 20 values,Skipped - Less than 20 values
00031708000100,58.21,Skipped - Less than 20 values,Skipped - Less than 20 values
02624884000180,20.43,Skipped - Less than 20 values,Skipped - Less than 20 values
05217384000546,303.94,Skipped - Less than 20 values,Skipped - Less than 20 values
20387218000158,2711.99,Skipped - Less than 20 values,Skipped - Less than 20 values
08205537000108,41.91,Skipped - Less than 20 values,Skipped - Less than 20 values
31767032000140,52.86,Skipped - Less than 20 values,Skipped - Less than 20 values
08389491000116,395.86,Skipped - Less than 20 values,Skipped - Less than 20 values
43447861000125,62.87,Skipped - Less than 20 values,Skipped - Less than 20 values
07774773000174,38.41,Skipped - Less than 20 values,Skipped - Less than 20 values
72543978000100,174.64,Skipped - Less than 20 values,Skipped - Less than 20 values
81159857000231,79.64,Skipped - Less than 20 values,Skipped - Less than 20 values
03140367000280,193.57,Skipped - Less than 20 values,Skipped - Less than 20 values
09521504000121,31.44,Skipped - Less than 20 values,Skipped - Less than 20 values
15715534000171,261.96,Skipped - Less than 20 values,Skipped - Less than 20 values
22902287000188,51.73,Skipped - Less than 20 values,Skipped - Less than 20 values
26277559000157,27.94,Skipped - Less than 20 values,Skipped - Less than 20 values
35198230000191,41.8,Skipped - Less than 20 values,Skipped - Less than 20 values
00014971000190,381.88,Skipped - Less than 20 values,Skipped - Less than 20 values
71767230000129,102.62,Skipped - Less than 20 values,Skipped - Less than 20 values
02635927000123,798.7,Skipped - Less than 20 values,Skipped - Less than 20 values
11586873000144,512.28,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928003700,857.35,Skipped - Less than 20 values,Skipped - Less than 20 values
21436005000131,164.12,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651144579,32.58,Skipped - Less than 20 values,Skipped - Less than 20 values
00510544000101,83.88,Skipped - Less than 20 values,Skipped - Less than 20 values
04055065000195,65.4,Skipped - Less than 20 values,Skipped - Less than 20 values
43017631000207,301.13,Skipped - Less than 20 values,Skipped - Less than 20 values
43682798000101,36.79,Skipped - Less than 20 values,Skipped - Less than 20 values
73054140000116,67.65,Skipped - Less than 20 values,Skipped - Less than 20 values
28673204000102,170.2,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852018506,241.48,Skipped - Less than 20 values,Skipped - Less than 20 values
05336100000107,113.06,Skipped - Less than 20 values,Skipped - Less than 20 values
25313914000133,407.25,Skipped - Less than 20 values,Skipped - Less than 20 values
11949580000184,29.66,Skipped - Less than 20 values,Skipped - Less than 20 values
03399195000182,425.49,Skipped - Less than 20 values,Skipped - Less than 20 values
07952019000187,29.18,Skipped - Less than 20 values,Skipped - Less than 20 values
11960191000150,243.14,Skipped - Less than 20 values,Skipped - Less than 20 values
26418456000160,71.73,Skipped - Less than 20 values,Skipped - Less than 20 values
31417315000162,63.82,Skipped - Less than 20 values,Skipped - Less than 20 values
68464361000122,24.31,Skipped - Less than 20 values,Skipped - Less than 20 values
25409044000109,3769.14,Skipped - Less than 20 values,Skipped - Less than 20 values
03639008000603,408.47,Skipped - Less than 20 values,Skipped - Less than 20 values
26775454000128,211.53,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651201394,38.49,Skipped - Less than 20 values,Skipped - Less than 20 values
61282612000109,70.3,Skipped - Less than 20 values,Skipped - Less than 20 values
04673397000133,111.53,Skipped - Less than 20 values,Skipped - Less than 20 values
27702192000134,300.52,Skipped - Less than 20 values,Skipped - Less than 20 values
07952019000187,115.35,Skipped - Less than 20 values,Skipped - Less than 20 values
43017631000207,182.83,Skipped - Less than 20 values,Skipped - Less than 20 values
62816780000108,72.03,Skipped - Less than 20 values,Skipped - Less than 20 values
28673204000102,158.45,Skipped - Less than 20 values,Skipped - Less than 20 values
04673397000133,333.6,Skipped - Less than 20 values,Skipped - Less than 20 values
07952019000187,101.16,Skipped - Less than 20 values,Skipped - Less than 20 values
55392153000113,458.29,Skipped - Less than 20 values,Skipped - Less than 20 values
27636027000121,259.61,Skipped - Less than 20 values,Skipped - Less than 20 values
56734197000147,252.48,Skipped - Less than 20 values,Skipped - Less than 20 values
03942233000100,95.11,Skipped - Less than 20 values,Skipped - Less than 20 values
02892616000140,43.07,Skipped - Less than 20 values,Skipped - Less than 20 values
09060964010324,48.94,Skipped - Less than 20 values,Skipped - Less than 20 values
40063321000150,83.6,Skipped - Less than 20 values,Skipped - Less than 20 values
72920747000179,157.75,Skipped - Less than 20 values,Skipped - Less than 20 values
01077605000143,175.7,Skipped - Less than 20 values,Skipped - Less than 20 values
03317519000196,449.08,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852005277,57.0,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852010009,233.52,Skipped - Less than 20 values,Skipped - Less than 20 values
13783221018334,91.89,Skipped - Less than 20 values,Skipped - Less than 20 values
14080400000169,26.92,Skipped - Less than 20 values,Skipped - Less than 20 values
14555372000199,19.58,Skipped - Less than 20 values,Skipped - Less than 20 values
15700017000129,23.03,Skipped - Less than 20 values,Skipped - Less than 20 values
18920266000118,79.51,Skipped - Less than 20 values,Skipped - Less than 20 values
30539943000158,181.1,Skipped - Less than 20 values,Skipped - Less than 20 values
30659183000112,25.22,Skipped - Less than 20 values,Skipped - Less than 20 values
31750964000180,54.34,Skipped - Less than 20 values,Skipped - Less than 20 values
50794577000190,21.3,Skipped - Less than 20 values,Skipped - Less than 20 values
54737374000113,66.09,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000222,51.7,Skipped - Less than 20 values,Skipped - Less than 20 values
71451926000575,21.76,Skipped - Less than 20 values,Skipped - Less than 20 values
80732928003034,186.02,Skipped - Less than 20 values,Skipped - Less than 20 values
05949818000179,469.8,Skipped - Less than 20 values,Skipped - Less than 20 values
07703311000166,124.36,Skipped - Less than 20 values,Skipped - Less than 20 values
18929243000174,95.88,Skipped - Less than 20 values,Skipped - Less than 20 values
49404163000129,317.54,Skipped - Less than 20 values,Skipped - Less than 20 values
65884603000149,1209.05,Skipped - Less than 20 values,Skipped - Less than 20 values
03389698000177,102.37,Skipped - Less than 20 values,Skipped - Less than 20 values
05756001000184,583.8,Skipped - Less than 20 values,Skipped - Less than 20 values
05952249000625,114.57,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661006457,273.82,Skipped - Less than 20 values,Skipped - Less than 20 values
23382056000153,87.86,Skipped - Less than 20 values,Skipped - Less than 20 values
26193150000152,215.04,Skipped - Less than 20 values,Skipped - Less than 20 values
29251296000103,139.1,Skipped - Less than 20 values,Skipped - Less than 20 values
30120714000102,139.67,Skipped - Less than 20 values,Skipped - Less than 20 values
40063321000150,92.99,Skipped - Less than 20 values,Skipped - Less than 20 values
46498317000109,721.98,Skipped - Less than 20 values,Skipped - Less than 20 values
54216676000146,90.85,Skipped - Less than 20 values,Skipped - Less than 20 values
56067705000180,729.47,Skipped - Less than 20 values,Skipped - Less than 20 values
56927163000330,344.87,Skipped - Less than 20 values,Skipped - Less than 20 values
58149386000188,425.59,Skipped - Less than 20 values,Skipped - Less than 20 values
60039328000143,315.04,Skipped - Less than 20 values,Skipped - Less than 20 values
05822164000118,65.63,Skipped - Less than 20 values,Skipped - Less than 20 values
12900161000110,23.03,Skipped - Less than 20 values,Skipped - Less than 20 values
08208897000155,317.81,Skipped - Less than 20 values,Skipped - Less than 20 values
09232263000281,201.51,Skipped - Less than 20 values,Skipped - Less than 20 values
11783278000107,73.0,Skipped - Less than 20 values,Skipped - Less than 20 values
12953218000140,111.12,Skipped - Less than 20 values,Skipped - Less than 20 values
17489433000155,29.94,Skipped - Less than 20 values,Skipped - Less than 20 values
17770691000105,59.13,Skipped - Less than 20 values,Skipped - Less than 20 values
35623061000190,38.0,Skipped - Less than 20 values,Skipped - Less than 20 values
43017631000207,175.01,Skipped - Less than 20 values,Skipped - Less than 20 values
53081345000183,44.56,Skipped - Less than 20 values,Skipped - Less than 20 values
61282612000109,163.62,Skipped - Less than 20 values,Skipped - Less than 20 values
00007016000126,93.15,Skipped - Less than 20 values,Skipped - Less than 20 values
11511687000146,61.47,Skipped - Less than 20 values,Skipped - Less than 20 values
17895646000187,16.71,Skipped - Less than 20 values,Skipped - Less than 20 values
17489433000155,147.96,Skipped - Less than 20 values,Skipped - Less than 20 values
13784802000181,118.87,Skipped - Less than 20 values,Skipped - Less than 20 values
15211538000112,35.7,Skipped - Less than 20 values,Skipped - Less than 20 values
36284463000170,29.82,Skipped - Less than 20 values,Skipped - Less than 20 values
55238836000110,115.15,Skipped - Less than 20 values,Skipped - Less than 20 values
61365508000188,41.22,Skipped - Less than 20 values,Skipped - Less than 20 values
11821959000104,276.35,Skipped - Less than 20 values,Skipped - Less than 20 values
07834638000177,85.26,Skipped - Less than 20 values,Skipped - Less than 20 values
09109567001732,612.58,Skipped - Less than 20 values,Skipped - Less than 20 values
13783221002764,80.95,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661002621,117.91,Skipped - Less than 20 values,Skipped - Less than 20 values
05257629000135,1030.57,Skipped - Less than 20 values,Skipped - Less than 20 values
36615745000102,354.65,Skipped - Less than 20 values,Skipped - Less than 20 values
25112911000131,36.85,Skipped - Less than 20 values,Skipped - Less than 20 values
25246176000159,29.94,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651189084,36.62,Skipped - Less than 20 values,Skipped - Less than 20 values
72300593000112,59.4,Skipped - Less than 20 values,Skipped - Less than 20 values
49253222000105,213.55,Skipped - Less than 20 values,Skipped - Less than 20 values
16720384000157,54.64,Skipped - Less than 20 values,Skipped - Less than 20 values
32562125000100,1243.59,Skipped - Less than 20 values,Skipped - Less than 20 values
66871971000115,46.15,Skipped - Less than 20 values,Skipped - Less than 20 values
64770167000548,67.36,Skipped - Less than 20 values,Skipped - Less than 20 values
02978539000145,121.98,Skipped - Less than 20 values,Skipped - Less than 20 values
11357486000136,159.25,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651093729,26.37,Skipped - Less than 20 values,Skipped - Less than 20 values
96671581000162,102.83,Skipped - Less than 20 values,Skipped - Less than 20 values
08991715000165,59.65,Skipped - Less than 20 values,Skipped - Less than 20 values
56530025000151,257.93,Skipped - Less than 20 values,Skipped - Less than 20 values
03918429000150,194.25,Skipped - Less than 20 values,Skipped - Less than 20 values
04065065000176,110.31,Skipped - Less than 20 values,Skipped - Less than 20 values
15268877000135,116.64,Skipped - Less than 20 values,Skipped - Less than 20 values
26022367000108,65.68,Skipped - Less than 20 values,Skipped - Less than 20 values
03785697000141,378.21,Skipped - Less than 20 values,Skipped - Less than 20 values
05864114000101,386.9,Skipped - Less than 20 values,Skipped - Less than 20 values
08584814000122,201.51,Skipped - Less than 20 values,Skipped - Less than 20 values
10631280000190,54.12,Skipped - Less than 20 values,Skipped - Less than 20 values
15230525000190,214.17,Skipped - Less than 20 values,Skipped - Less than 20 values
18588882000113,127.81,Skipped - Less than 20 values,Skipped - Less than 20 values
24556079000108,51.24,Skipped - Less than 20 values,Skipped - Less than 20 values
26314827000163,68.16,Skipped - Less than 20 values,Skipped - Less than 20 values
26537866000120,46.52,Skipped - Less than 20 values,Skipped - Less than 20 values
26760933000170,502.93,Skipped - Less than 20 values,Skipped - Less than 20 values
32233560000182,48.36,Skipped - Less than 20 values,Skipped - Less than 20 values
39581709000163,107.09,Skipped - Less than 20 values,Skipped - Less than 20 values
72992118000154,333.93,Skipped - Less than 20 values,Skipped - Less than 20 values
03017505000157,700.56,Skipped - Less than 20 values,Skipped - Less than 20 values
09357514000173,115.03,Skipped - Less than 20 values,Skipped - Less than 20 values
11731701000117,380.82,Skipped - Less than 20 values,Skipped - Less than 20 values
03639008000433,451.84,Skipped - Less than 20 values,Skipped - Less than 20 values
05217384000546,2486.53,Skipped - Less than 20 values,Skipped - Less than 20 values
13783221014690,66.67,Skipped - Less than 20 values,Skipped - Less than 20 values
14484663000133,55.04,Skipped - Less than 20 values,Skipped - Less than 20 values
15723607000177,64.48,Skipped - Less than 20 values,Skipped - Less than 20 values
18713582000119,66.67,Skipped - Less than 20 values,Skipped - Less than 20 values
23229844000104,51.24,Skipped - Less than 20 values,Skipped - Less than 20 values
26645405000170,59.99,Skipped - Less than 20 values,Skipped - Less than 20 values
66546565000187,114.46,Skipped - Less than 20 values,Skipped - Less than 20 values
22500917000198,554.55,Skipped - Less than 20 values,Skipped - Less than 20 values
52740859000130,660.21,Skipped - Less than 20 values,Skipped - Less than 20 values
56734197000147,155.45,Skipped - Less than 20 values,Skipped - Less than 20 values
07210105000114,53.07,Skipped - Less than 20 values,Skipped - Less than 20 values
07210105000386,130.16,Skipped - Less than 20 values,Skipped - Less than 20 values
21309748000140,46.9,Skipped - Less than 20 values,Skipped - Less than 20 values
04342508000129,28.87,Skipped - Less than 20 values,Skipped - Less than 20 values
04381813000120,37.03,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852005277,60.48,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852012648,406.29,Skipped - Less than 20 values,Skipped - Less than 20 values
09967852020314,145.86,Skipped - Less than 20 values,Skipped - Less than 20 values
12593702000105,42.15,Skipped - Less than 20 values,Skipped - Less than 20 values
13041079000140,63.96,Skipped - Less than 20 values,Skipped - Less than 20 values
13630620000237,59.24,Skipped - Less than 20 values,Skipped - Less than 20 values
18041089000108,36.35,Skipped - Less than 20 values,Skipped - Less than 20 values
19090006000125,259.86,Skipped - Less than 20 values,Skipped - Less than 20 values
21592722000152,22.44,Skipped - Less than 20 values,Skipped - Less than 20 values
25246176000159,27.94,Skipped - Less than 20 values,Skipped - Less than 20 values
33469172006280,48.02,Skipped - Less than 20 values,Skipped - Less than 20 values
59277442000122,24.12,Skipped - Less than 20 values,Skipped - Less than 20 values
10893672000127,179.08,Skipped - Less than 20 values,Skipped - Less than 20 values
01052089000100,297.79,Skipped - Less than 20 values,Skipped - Less than 20 values
02223966003058,829.46,Skipped - Less than 20 values,Skipped - Less than 20 values
07201070000238,276.1,Skipped - Less than 20 values,Skipped - Less than 20 values
20350115000113,166.62,Skipped - Less than 20 values,Skipped - Less than 20 values
29251296000103,475.77,Skipped - Less than 20 values,Skipped - Less than 20 values
30180837000120,151.59,Skipped - Less than 20 values,Skipped - Less than 20 values
40190525000151,69.57,Skipped - Less than 20 values,Skipped - Less than 20 values
55238836000110,249.09,Skipped - Less than 20 values,Skipped - Less than 20 values
57561219000187,61.99,Skipped - Less than 20 values,Skipped - Less than 20 values
60039328000143,122.08,Skipped - Less than 20 values,Skipped - Less than 20 values
72010069000107,659.87,Skipped - Less than 20 values,Skipped - Less than 20 values
26578681000163,466.76,Skipped - Less than 20 values,Skipped - Less than 20 values
02743602000164,1275.89,Skipped - Less than 20 values,Skipped - Less than 20 values
02648788000172,24.91,Skipped - Less than 20 values,Skipped - Less than 20 values
03690712000178,141.49,Skipped - Less than 20 values,Skipped - Less than 20 values
04628450000184,111.08,Skipped - Less than 20 values,Skipped - Less than 20 values
05160935000159,36.08,Skipped - Less than 20 values,Skipped - Less than 20 values
07308699000109,197.48,Skipped - Less than 20 values,Skipped - Less than 20 values
07625630000109,89.32,Skipped - Less than 20 values,Skipped - Less than 20 values
09060964010162,63.23,Skipped - Less than 20 values,Skipped - Less than 20 values
11344550000144,124.43,Skipped - Less than 20 values,Skipped - Less than 20 values
11371433000250,455.5,Skipped - Less than 20 values,Skipped - Less than 20 values
28278651000167,65.87,Skipped - Less than 20 values,Skipped - Less than 20 values
45652369000117,260.31,Skipped - Less than 20 values,Skipped - Less than 20 values
68060342000130,1366.63,Skipped - Less than 20 values,Skipped - Less than 20 values
48296263000116,521.63,Skipped - Less than 20 values,Skipped - Less than 20 values
24773880000105,505.42,Skipped - Less than 20 values,Skipped - Less than 20 values
14607241000108,103.23,Skipped - Less than 20 values,Skipped - Less than 20 values
10636091000100,336.38,Skipped - Less than 20 values,Skipped - Less than 20 values
07114237000142,89.76,Skipped - Less than 20 values,Skipped - Less than 20 values
25334162000197,113.0,Skipped - Less than 20 values,Skipped - Less than 20 values
32702141000142,53.86,Skipped - Less than 20 values,Skipped - Less than 20 values
05934576000140,187.38,Skipped - Less than 20 values,Skipped - Less than 20 values
18871856000106,145.86,Skipped - Less than 20 values,Skipped - Less than 20 values
28932706000100,189.62,Skipped - Less than 20 values,Skipped - Less than 20 values
00535129000102,148.48,Skipped - Less than 20 values,Skipped - Less than 20 values
04998253000319,86.61,Skipped - Less than 20 values,Skipped - Less than 20 values
06200989000163,145.86,Skipped - Less than 20 values,Skipped - Less than 20 values
07308699000109,296.1,Skipped - Less than 20 values,Skipped - Less than 20 values
08165676000147,81.43,Skipped - Less than 20 values,Skipped - Less than 20 values
08939478000193,106.59,Skipped - Less than 20 values,Skipped - Less than 20 values
10870847000180,133.3,Skipped - Less than 20 values,Skipped - Less than 20 values
13783221018334,54.76,Skipped - Less than 20 values,Skipped - Less than 20 values
20877766000166,27.94,Skipped - Less than 20 values,Skipped - Less than 20 values
34296299000195,143.5,Skipped - Less than 20 values,Skipped - Less than 20 values
49567324000103,74.5,Skipped - Less than 20 values,Skipped - Less than 20 values
60143302000140,115.27,Skipped - Less than 20 values,Skipped - Less than 20 values
71916076000100,75.06,Skipped - Less than 20 values,Skipped - Less than 20 values
09060964010162,6.62,Skipped - Less than 20 values,Skipped - Less than 20 values
09550261000150,100.98,Skipped - Less than 20 values,Skipped - Less than 20 values
10804356000131,243.48,Skipped - Less than 20 values,Skipped - Less than 20 values
11632886000102,173.91,Skipped - Less than 20 values,Skipped - Less than 20 values
19085618000120,138.9,Skipped - Less than 20 values,Skipped - Less than 20 values
00687681000108,660.15,Skipped - Less than 20 values,Skipped - Less than 20 values
03785697000141,475.74,Skipped - Less than 20 values,Skipped - Less than 20 values
06164253000187,1710.62,Skipped - Less than 20 values,Skipped - Less than 20 values
17261661002621,169.31,Skipped - Less than 20 values,Skipped - Less than 20 values
20877766000166,144.69,Skipped - Less than 20 values,Skipped - Less than 20 values
38905055000113,450.61,Skipped - Less than 20 values,Skipped - Less than 20 values
41582505000199,60.48,Skipped - Less than 20 values,Skipped - Less than 20 values
46646816000198,179.52,Skipped - Less than 20 values,Skipped - Less than 20 values
50651371000101,98.37,Skipped - Less than 20 values,Skipped - Less than 20 values
57436867000101,12.79,Skipped - Less than 20 values,Skipped - Less than 20 values
60503398000100,26.37,Skipped - Less than 20 values,Skipped - Less than 20 values
60818226000126,95.2,Skipped - Less than 20 values,Skipped - Less than 20 values
60909215002103,203.65,Skipped - Less than 20 values,Skipped - Less than 20 values
61365508000188,35.23,Skipped - Less than 20 values,Skipped - Less than 20 values
64071269000141,51.46,Skipped - Less than 20 values,Skipped - Less than 20 values
75156265000182,91.23,Skipped - Less than 20 values,Skipped - Less than 20 values
64834658000181,67.32,Skipped - Less than 20 values,Skipped - Less than 20 values
12316965000177,160.08,Skipped - Less than 20 values,Skipped - Less than 20 values
04439293000169,97.62,Skipped - Less than 20 values,Skipped - Less than 20 values
24556079000108,28.05,Skipped - Less than 20 values,Skipped - Less than 20 values
04728600000121,52.74,Skipped - Less than 20 values,Skipped - Less than 20 values
61389565000105,280.51,Skipped - Less than 20 values,Skipped - Less than 20 values
00855299000166,37.03,Skipped - Less than 20 values,Skipped - Less than 20 values
03036466000135,157.08,Skipped - Less than 20 values,Skipped - Less than 20 values
04802720000121,897.62,Skipped - Less than 20 values,Skipped - Less than 20 values
04824724000100,26.14,Skipped - Less than 20 values,Skipped - Less than 20 values
05616728000166,269.06,Skipped - Less than 20 values,Skipped - Less than 20 values
07223184000106,274.9,Skipped - Less than 20 values,Skipped - Less than 20 values
07273424000179,253.02,Skipped - Less than 20 values,Skipped - Less than 20 values
10305959000199,60.76,Skipped - Less than 20 values,Skipped - Less than 20 values
12552172000157,80.79,Skipped - Less than 20 values,Skipped - Less than 20 values
16720384000157,236.25,Skipped - Less than 20 values,Skipped - Less than 20 values
19970758000180,157.52,Skipped - Less than 20 values,Skipped - Less than 20 values
21456428000113,122.23,Skipped - Less than 20 values,Skipped - Less than 20 values
26389359000196,84.71,Skipped - Less than 20 values,Skipped - Less than 20 values
28617113000150,296.22,Skipped - Less than 20 values,Skipped - Less than 20 values
29269786000129,136.33,Skipped - Less than 20 values,Skipped - Less than 20 values
29864969000192,75.47,Skipped - Less than 20 values,Skipped - Less than 20 values
32296767000104,89.43,Skipped - Less than 20 values,Skipped - Less than 20 values
36612725000188,84.38,Skipped - Less than 20 values,Skipped - Less than 20 values
40409288000177,47.8,Skipped - Less than 20 values,Skipped - Less than 20 values
42591651093729,32.31,Skipped - Less than 20 values,Skipped - Less than 20 values
43219146000135,64.52,Skipped - Less than 20 values,Skipped - Less than 20 values
46498317000109,875.18,Skipped - Less than 20 values,Skipped - Less than 20 values
53876066000106,115.68,Skipped - Less than 20 values,Skipped - Less than 20 values
