Data,CNPJ,Valor,Valor_corrigido
2019-07-01,13232868000169,236.0,292.46
2019-07-01,65684037000393,348.07,431.35
2019-07-01,00319295000163,1102.1,1365.78
2019-07-01,05949818000179,570.0,706.38
2019-07-01,08745343000197,122.0,151.19
2019-07-01,09447557000140,98.04,121.5
2019-07-01,59597849000137,43.9,54.4
2019-07-01,07984267001777,19.2,23.79
2019-07-01,17261661007933,91.9,113.89
2019-07-01,18642375000110,194.0,240.42
2019-07-01,19307243000103,69.8,86.5
2019-07-01,20360114000150,236.9,293.58
2019-07-01,27730766000188,46.5,57.63
2019-07-01,45007937000127,99.65,123.49
2019-07-01,47682133000159,90.8,112.52
2019-07-01,62971056000140,39.02,48.36
2019-07-01,,177.0,219.35
2019-07-01,,29.0,35.94
2019-07-01,43107648000174,42.48,52.64
2019-07-01,13109299000169,3351.78,4153.71
2019-07-01,59965038000141,139.05,172.32
2019-07-01,,159.0,197.04
2019-07-01,01715469000170,60.69,75.21
2019-07-01,02530487000220,61.5,76.21
2019-07-01,09605717000131,30.2,37.43
2019-07-01,13385913000115,10.12,12.54
2019-07-01,31120544000110,75.0,92.94
2019-07-01,32750345000159,132.33,163.99
2019-07-01,49435936000134,152.9,189.48
2019-07-01,65684037000393,120.13,148.87
2019-07-01,96445663000199,41.51,51.44
2019-07-01,09640387000115,15.6,19.33
2019-07-01,13109299000169,4905.04,6078.59
2019-07-01,17489433000155,98.0,121.45
2019-07-01,33469172000672,45.97,56.97
2019-07-01,59169417000125,41.0,50.81
2019-07-01,03281533000187,249.0,308.57
2019-07-01,09456550000194,76.66,95.0
2019-07-01,17895646000187,115.68,143.36
2019-07-01,05926833000100,180.0,223.07
2019-07-01,11384785000160,16.9,20.94
2019-07-01,13232868000169,481.02,596.11
2019-07-01,24572006000100,150.0,185.89
2019-07-01,24572052000109,10.0,12.39
2019-07-01,34022686000133,64.0,79.31
2019-07-01,44263614000131,367.46,455.38
2019-07-01,62653274000137,105.36,130.57
2019-07-01,03901517000140,213.0,263.96
2019-07-01,11451965000117,318.0,394.08
2019-07-01,43466788000139,178.0,220.59
2019-07-01,13109299000169,861.42,1067.52
2019-07-01,60355922000143,372.6,461.75
2019-07-01,10461550000161,91.0,112.77
2019-07-01,14593224000169,16.0,19.83
2019-07-01,25109587000100,59.0,73.12
2019-07-01,47079637000189,90.0,111.53
2019-07-01,52863222000131,28.55,35.38
2019-07-01,60393139000174,26.0,32.22
2019-07-01,02530487000220,48.7,60.35
2019-07-01,08226483000159,58.0,71.88
2019-07-01,10702141000100,32.17,39.87
2019-07-01,12236953000132,213.0,263.96
2019-07-01,23611803000188,131.8,163.33
2019-07-01,26635515000151,36.88,45.7
2019-07-01,31553473000140,293.15,363.29
2019-07-01,32834275000117,54.0,66.92
2019-07-01,61213575000187,343.75,425.99
2019-07-01,65684037000393,47.74,59.16
2019-07-01,66150210000174,53.8,66.67
2019-07-01,61563557000125,69.61,86.26
2019-07-01,02812278000199,115.0,142.51
2019-07-01,09060964005320,132.5,164.2
2019-07-01,43599000000162,114.4,141.77
2019-07-01,47079637000189,62.0,76.83
2019-07-01,72974157000129,23.35,28.94
2019-07-01,05160935000159,207.86,257.59
2019-07-01,13109299000169,750.1,929.57
2019-07-01,,338.18,419.09
2019-07-01,01937526009030,35.9,44.49
2019-07-01,02530487000220,46.8,58.0
2019-07-01,08885977000145,22.93,28.42
2019-07-01,13109299000169,4686.54,5807.82
2019-07-01,13232868000169,38.17,47.3
2019-07-01,14688825000155,14.9,18.46
2019-07-01,17314329004621,34.56,42.83
2019-07-01,18270449000569,43.0,53.29
2019-07-01,23229844000104,22.9,28.38
2019-07-01,55392153000113,336.0,416.39
2019-07-01,04392610000139,35.5,43.99
2019-07-01,04477091000101,270.0,334.6
2019-07-01,07705560000190,528.34,654.75
2019-07-01,08402977000147,83.29,103.22
2019-07-01,09585759000158,47.04,58.29
2019-07-01,10734308000114,85.25,105.65
2019-07-01,28960484000130,222.36,275.56
2019-07-01,50536929000108,70.0,86.75
2019-07-01,52872777000140,91.06,112.85
2019-07-01,,16.0,19.83
2019-07-01,13109299000169,5000.08,6196.37
2019-07-01,,75.0,92.94
2019-07-01,13109299000169,7952.36,9855.0
2019-07-01,17314329004460,47.64,59.04
2019-07-01,01912390000139,343.42,425.58
2019-07-01,12842782000195,102.74,127.32
2019-07-01,31087932000147,250.0,309.81
2019-07-01,19871130000128,44.23,54.81
2019-07-01,42591651050914,25.5,31.6
2019-07-01,60355922000143,4.5,5.58
2019-07-01,07313514000146,341.2,422.83
2019-07-01,26091095000190,203.94,252.73
2019-07-01,13109299000169,2737.42,3392.36
2019-07-01,26635515000151,25.2,31.23
2019-07-01,,58.0,71.88
2019-07-01,44263614000131,109.25,135.39
2019-07-01,96268958000137,45.2,56.01
2019-07-01,03421317000190,114.5,141.89
2019-07-01,48118715000170,151.4,187.62
2019-07-01,67539486000101,143.0,177.21
2019-07-01,09536662000155,136.82,169.55
2019-07-01,11384785000160,211.44,262.03
2019-07-01,,97.7,121.08
2019-07-01,04287927000105,48.18,59.71
2019-07-01,09250970000110,79.57,98.61
2019-07-01,44993632000179,1015.45,1258.4
2019-07-01,52771516000133,35.7,44.24
2019-07-01,59513655000106,190.6,236.2
2019-07-01,61084018000103,35.53,44.03
2019-07-01,,88.96,110.24
2019-07-01,13109299000169,878.35,1088.5
2019-07-01,13109299000169,6898.7,8549.25
2019-07-01,61084018000294,99.73,123.59
2019-07-01,61084018001932,17.35,21.5
2019-07-01,61084018009402,79.68,98.74
2019-07-01,,169.12,209.58
2019-07-01,07984267012469,55.15,68.34
2019-07-01,09447557000140,38.3,47.46
2019-07-01,09456704000148,148.29,183.77
2019-07-01,09456714000183,253.79,314.51
2019-07-01,09541072000110,61.57,76.3
2019-07-01,12457670000110,582.0,721.25
2019-07-01,13227570000160,76.5,94.8
2019-07-01,25089018000213,57.0,70.64
2019-07-01,28432356000113,22.5,27.88
2019-07-01,29063303000135,54.0,66.92
2019-07-01,42591651178988,49.8,61.71
2019-07-01,67112714000162,58.85,72.93
2019-07-01,,23.0,28.5
2019-07-01,07725657000165,411.91,510.46
2019-07-01,55838023000161,198.0,245.37
2019-07-01,60457025000140,40.0,49.57
2019-07-01,61545356000103,81.0,100.38
2019-07-01,05324131000148,213.0,263.96
2019-07-01,09060964010677,136.7,169.41
2019-07-01,29471733000196,13.0,16.11
2019-07-01,43599000000162,63.9,79.19
2019-07-01,60765468000107,117.6,145.74
2019-07-01,01892067000140,130.0,161.1
2019-07-01,02223966010429,142.8,176.97
2019-07-01,,236.0,292.46
2019-07-01,03697971000201,89.0,110.29
2019-07-01,09532541000135,195.8,242.65
2019-07-01,13109299000169,3911.46,4847.3
2019-07-01,15541789000165,738.0,914.57
2019-07-01,25167592000161,34.75,43.06
2019-07-01,25684455000102,299.09,370.65
2019-07-01,45625779000179,29.09,36.05
2019-07-01,53876066000106,437.9,542.67
2019-07-01,56530025000151,43.0,53.29
2019-07-01,74552068001000,37.0,45.85
2019-07-01,,159.0,197.04
2019-07-01,00268040000119,33.0,40.9
2019-07-01,00876874000107,215.0,266.44
2019-07-01,05160935000159,30.96,38.37
2019-07-01,06889776000190,52.7,65.31
2019-07-01,14921583000106,260.0,322.21
2019-07-01,15645091000190,141.7,175.6
2019-07-01,18332181000119,25.9,32.1
2019-07-01,18361124000168,13.8,17.1
2019-07-01,21348345000100,41.0,50.81
2019-07-01,22537867000113,71.3,88.36
2019-07-01,24168368000121,105.0,130.12
2019-07-01,24735941000131,1020.0,1264.04
2019-07-01,25256184000186,102.0,126.4
2019-07-01,26643633000101,133.88,165.91
2019-07-01,27519417000111,322.57,399.75
2019-07-01,44993632000926,126.69,157.0
2019-07-01,49313422000106,28.5,35.32
2019-07-01,54867247000139,361.15,447.56
2019-07-01,60471075000182,95.0,117.73
2019-07-01,01229326000409,13.0,16.11
2019-07-01,01422169000100,171.0,211.91
2019-07-01,04147051000100,86.0,106.58
2019-07-01,04619137000180,38.0,47.09
2019-07-01,04972650000150,134.0,166.06
2019-07-01,05137602000109,93.8,116.24
2019-07-01,07293969000147,60.0,74.36
2019-07-01,09329226000105,40.0,49.57
2019-07-01,10978917000119,50.0,61.96
2019-07-01,13109299000169,543.88,674.01
2019-07-01,13144250000147,42.99,53.28
2019-07-01,13514109000199,34.62,42.9
2019-07-01,13914904000174,80.92,100.28
2019-07-01,15168736000140,58.0,71.88
2019-07-01,21571037000140,179.3,222.2
2019-07-01,22902287000188,84.99,105.32
2019-07-01,23999070000109,57.5,71.26
2019-07-01,26277559000157,188.37,233.44
2019-07-01,29847119000186,27.99,34.69
2019-07-01,31492678000162,32.51,40.29
2019-07-01,49030216000199,217.0,268.92
2019-07-01,49673114000191,489.0,606.0
2019-07-01,49967557000195,339.0,420.11
2019-07-01,55334262000184,125.36,155.35
2019-07-01,58761388000123,37.0,45.85
2019-07-01,61084018000103,1023.54,1268.43
2019-07-01,61359691000109,25.5,31.6
2019-07-01,05865567000144,171.6,212.66
2019-07-01,13109299000169,1331.4,1649.94
2019-07-01,14523742000106,11.0,13.63
2019-07-01,79021218000182,688.6,853.35
2019-07-01,00014971000190,163.0,202.0
2019-07-01,05566254000195,232.0,287.51
2019-07-01,32760056000130,560.0,693.98
2019-07-01,61084018003200,30.13,37.34
2019-07-01,03639008000603,358.02,443.68
2019-07-01,27636027000121,192.0,237.94
2019-07-01,,240.65,298.23
2019-07-01,03194734000147,189.97,235.42
2019-07-01,03469151000181,10.4,12.89
2019-07-01,09967852018417,443.04,549.04
2019-07-01,32303379000103,29.06,36.01
2019-07-01,50499771000143,41.25,51.12
2019-07-01,10946537000100,960.0,1189.68
2019-09-01,00213538000184,36.5,45.2
2019-09-01,04450754000102,28.99,35.9
2019-09-01,07823652000175,160.16,198.34
2019-09-01,08236800000207,34.66,42.92
2019-09-01,13530225008429,28.27,35.01
2019-09-01,26635515000151,16.53,20.47
2019-09-01,53426961000129,106.0,131.27
2019-09-01,65684037000393,219.83,272.23
2019-09-01,02530487000220,19.7,24.4
2019-09-01,09967852020314,406.35,503.22
2019-09-01,13530225008429,15.29,18.93
2019-09-01,20641699000186,63.5,78.64
2019-09-01,26635515000151,87.02,107.76
2019-09-01,50908813000152,96.8,119.88
2019-09-01,05601500000100,64.0,79.26
2019-09-01,22683792000189,26.17,32.41
2019-09-01,65684037000393,399.87,495.19
2019-09-01,02460127000119,150.0,185.76
2019-09-01,09101283000132,68.87,85.29
2019-09-01,09967852012214,734.4,909.47
2019-09-01,17857189000136,80.0,99.07
2019-09-01,18968944000112,124.8,154.55
2019-09-01,33120450000410,26.0,32.2
2019-09-01,02530487000220,66.5,82.35
2019-09-01,03742585000103,67.87,84.05
2019-09-01,09060964010910,85.9,106.38
2019-09-01,09060964011053,29.8,36.9
2019-09-01,11070305000196,46.45,57.52
2019-09-01,13530225008429,107.84,133.55
2019-09-01,24194420000114,150.0,185.76
2019-09-01,26635515000151,33.69,41.72
2019-09-01,26758305000150,41.49,51.38
2019-09-01,27763541000128,68.15,84.4
2019-09-01,30120714000102,290.45,359.69
2019-09-01,30532181000168,61.92,76.68
2019-09-01,35434844000206,155.86,193.02
2019-09-01,54895412000166,24.63,30.5
2019-09-01,,39.0,48.3
2019-09-01,62971056000140,73.02,90.43
2019-09-01,65684037000393,39.49,48.9
2019-09-01,,68.0,84.21
2019-09-01,00510544000101,20.5,25.39
2019-09-01,11013201000140,255.0,315.79
2019-09-01,,58.0,71.83
2019-09-01,11384785000160,21.5,26.63
2019-09-01,22683792000189,134.54,166.61
2019-09-01,25246176000159,213.65,264.58
2019-09-01,13109299000169,2231.11,2762.98
2019-09-01,59965038000141,142.11,175.99
2019-09-01,61084018000103,257.0,318.27
2019-09-01,00224539000124,38.1,47.18
2019-09-01,02530487000220,65.9,81.61
2019-09-01,02648788000172,63.89,79.12
2019-09-01,03109168000128,207.92,257.49
2019-09-01,03298807000140,142.8,176.84
2019-09-01,06376819000134,18.02,22.32
2019-09-01,09377324000118,66.04,81.78
2019-09-01,22825303000186,966.0,1196.28
2019-09-01,23069416000161,20.8,25.76
2019-09-01,23247934000985,39.9,49.41
2019-09-01,26635515000151,176.57,218.66
2019-09-01,27056835000110,327.0,404.95
2019-09-01,48296263000116,18.3,22.66
2019-09-01,58699232000160,15.84,19.62
2019-09-01,60442290000155,300.0,371.52
2019-09-01,60892478000103,226.3,280.25
2019-09-01,65684037000393,183.14,226.8
2019-09-01,54360623000102,172.95,214.18
2019-09-01,00268491000156,89.7,111.08
2019-09-01,04803164000108,267.63,331.43
2019-09-01,13530225008429,88.25,109.29
2019-09-01,26635515000151,25.43,31.49
2019-09-01,,55.0,68.11
2019-09-01,17895646000187,89.64,111.01
2019-09-01,,50.0,61.92
2019-09-01,11384785000160,273.51,338.71
2019-09-01,12842782000195,192.52,238.41
2019-09-01,13232868000169,1209.82,1498.23
2019-09-01,44263614000131,323.07,400.09
2019-09-01,54481247000104,226.4,280.37
2019-09-01,04287927000105,480.4,594.92
2019-09-01,08931394000103,58.2,72.07
2019-09-01,13109299000169,655.64,811.94
2019-09-01,22384067000100,98.0,121.36
2019-09-01,74251513000292,474.0,587.0
2019-09-01,13109299000169,4203.4,5205.44
2019-09-01,00273293000180,90.0,111.45
2019-09-01,01261904000133,28.0,34.67
2019-09-01,01722217000178,46.8,57.96
2019-09-01,02149366000152,97.35,120.56
2019-09-01,02917909000134,66.5,82.35
2019-09-01,04117553000180,110.0,136.22
2019-09-01,11384785000160,33.4,41.36
2019-09-01,29471733000196,30.0,37.15
2019-09-01,31587133000130,110.0,136.22
2019-09-01,80732928005320,247.52,306.53
2019-09-01,08301098000129,270.0,334.36
2019-09-01,08918308000122,60.0,74.3
2019-09-01,09438123000183,83.45,103.34
2019-09-01,09510281000105,82.54,102.22
2019-09-01,23562084000152,110.83,137.25
2019-09-01,26418749000147,996.2,1233.68
2019-09-01,30495229000105,160.0,198.14
2019-09-01,46938429000125,190.0,235.29
2019-09-01,61084018000103,98.15,121.55
2019-09-01,71619860000156,246.09,304.75
2019-09-01,08456187000144,87.0,107.74
2019-09-01,10461550000161,107.9,133.62
2019-09-01,20802001000167,134.0,165.94
2019-09-01,25109587000100,141.5,175.23
2019-09-01,71806517000110,90.0,111.45
2019-09-01,06200989000163,125.0,154.8
2019-09-01,07807726000180,32.82,40.64
2019-09-01,10680578000190,127.2,157.52
2019-09-01,13530225008429,140.72,174.27
2019-09-01,13784802000181,13.3,16.47
2019-09-01,23611803000188,24.9,30.84
2019-09-01,29203250000100,40.8,50.53
2019-09-01,32834275000117,36.35,45.02
2019-09-01,43599000000162,216.48,268.09
2019-09-01,65684037000393,35.9,44.46
2019-09-01,13530225008429,29.2,36.16
2019-09-01,61563557000125,67.58,83.69
2019-09-01,01426828000179,122.08,151.18
2019-09-01,02105990000158,199.0,246.44
2019-09-01,12220629000126,24.4,30.22
2019-09-01,13109299000169,2346.32,2905.65
2019-09-01,13232868000169,43.5,53.87
2019-09-01,23043421000103,81.5,100.93
2019-09-01,28420075000140,217.8,269.72
2019-09-01,47079637000189,240.0,297.21
2019-09-01,62518899000196,121.6,150.59
2019-09-01,66728858000185,130.0,160.99
2019-09-01,74552068001000,32.0,39.63
2019-09-01,13109299000169,8000.0,9907.1
2019-09-01,01179612000156,68.0,84.21
2019-09-01,01422169000100,108.0,133.75
2019-09-01,02203830000303,36.9,45.7
2019-09-01,02530487000220,91.8,113.68
2019-09-01,02648788000172,51.7,64.02
2019-09-01,05371068000109,68.2,84.46
2019-09-01,11821959000104,440.0,544.89
2019-09-01,13232868000169,76.34,94.54
2019-09-01,13530225008429,47.56,58.9
2019-09-01,17809887000166,27.4,33.93
2019-09-01,20802001000167,89.0,110.22
2019-09-01,24658606000187,54.8,67.86
2019-09-01,42591651061282,29.4,36.41
2019-09-01,54049754000165,217.15,268.92
2019-09-01,61282612000109,40.0,49.54
2019-09-01,72724826000104,21.5,26.63
2019-09-01,02905110020234,32.0,39.63
2019-09-01,04814525000111,23.75,29.41
2019-09-01,11384785000160,92.3,114.3
2019-09-01,13109299000169,7730.13,9572.89
2019-09-01,60836707000164,46.9,58.08
2019-09-01,,74.92,92.78
2019-09-01,00964208000120,140.0,173.37
2019-09-01,01426828000179,90.0,111.45
2019-09-01,03071465000121,112.5,139.32
2019-09-01,13109299000169,1592.02,1971.54
2019-09-01,44417889000182,140.0,173.37
2019-09-01,72629140000134,370.0,458.2
2019-09-01,80732928005169,120.86,149.67
2019-09-01,13109299000169,2789.84,3454.9
2019-09-01,13109299000169,4688.6,5806.3
2019-09-01,,16.0,19.81
2019-09-01,43386903000165,249.27,308.69
2019-09-01,68877687000181,189.84,235.1
2019-09-01,31087932000147,250.0,309.6
2019-09-01,,15.0,18.58
2019-09-01,08077914000162,68.4,84.71
2019-09-01,19871130000128,15.9,19.69
2019-09-01,02530487000220,46.9,58.08
2019-09-01,13530225008429,99.78,123.57
2019-09-01,19615516000179,42.95,53.19
2019-09-01,61389565000105,105.6,130.77
2019-09-01,66728858000185,119.0,147.37
2019-09-01,01204419000128,38.0,47.06
2019-09-01,02530487000220,96.5,119.5
2019-09-01,08401764000109,19.86,24.59
2019-09-01,09329226000105,168.9,209.16
2019-09-01,09447557000140,52.29,64.76
2019-09-01,13109299000169,358.39,443.83
2019-09-01,13530225008429,50.06,61.99
2019-09-01,14125370000160,78.37,97.05
2019-09-01,26635515000151,114.56,141.87
2019-09-01,49967557000195,1162.56,1439.7
2019-09-01,53948238000290,77.57,96.06
2019-09-01,59597849000137,58.2,72.07
2019-09-01,,30.7,38.02
2019-09-01,22384067000100,195.78,242.45
2019-09-01,14282227000181,85.5,105.88
2019-09-01,03014480000138,307.3,380.56
2019-09-01,04588616000186,33.0,40.87
2019-09-01,09536662000155,73.84,91.44
2019-09-01,11384785000160,678.58,840.34
2019-09-01,26598555000170,17.0,21.05
2019-09-01,30579345000102,96.4,119.38
2019-09-01,50780519000108,62.0,76.78
2019-09-01,66728858000185,144.0,178.33
2019-09-01,,56.0,69.35
2019-09-01,02530487000220,22.0,27.24
2019-09-01,04342707001028,2175.6,2694.24
2019-09-01,05217384000627,261.03,323.26
2019-09-01,13109299000169,1568.82,1942.81
2019-09-01,13232868000169,84.92,105.16
2019-09-01,14286708000165,35.0,43.34
2019-09-01,30382439000278,28.0,34.67
2019-09-01,44993632000179,1353.95,1676.71
2019-09-01,61129193000170,41.14,50.95
2019-09-01,61155453000181,41.1,50.9
2019-09-01,62850706000108,9.45,11.7
2019-09-01,,389.54,482.4
2019-09-01,13109299000169,2332.87,2889.0
2019-09-01,11052253000125,40.0,49.54
2019-09-01,13109299000169,3045.16,3771.09
2019-09-01,14073962000185,425.0,526.31
2019-09-01,43963933000197,51.55,63.84
2019-09-01,46014122000138,52.7,65.26
2019-09-01,52771516000133,78.95,97.77
2019-09-01,52771516002772,100.0,123.84
2019-09-01,56007859000187,96.25,119.19
2019-09-01,58565771000106,43.78,54.22
2019-09-01,,1085.85,1344.7
2019-09-01,01556015000101,230.0,284.83
2019-09-01,02223966006154,82.5,102.17
2019-09-01,02793006000199,7.4,9.16
2019-09-01,03165242000123,138.0,170.9
2019-09-01,07725657000165,13.4,16.59
2019-09-01,08785988000153,139.82,173.15
2019-09-01,08827915000187,64.68,80.1
2019-09-01,09060964010839,71.3,88.3
2019-09-01,09060964012106,31.6,39.13
2019-09-01,09447557000140,27.74,34.35
2019-09-01,09456704000148,101.57,125.78
2019-09-01,09456714000183,458.39,567.66
2019-09-01,13835703000181,58.41,72.33
2019-09-01,19183415000176,56.8,70.34
2019-09-01,20401310000125,600.0,743.03
2019-09-01,21979378000230,193.74,239.93
2019-09-01,23783802000110,64.0,79.26
2019-09-01,27690810000173,103.84,128.59
2019-09-01,28141303000143,71.0,87.93
2019-09-01,31061115000110,115.5,143.03
2019-09-01,42591651178988,71.0,87.93
2019-09-01,55334262000184,301.8,373.75
2019-09-01,59597849000137,57.65,71.39
2019-09-01,61084018000103,81.7,101.18
2019-09-01,72734965000119,94.4,116.9
2019-09-01,74211764000162,40.0,49.54
2019-09-01,96671581000162,11.5,14.24
2019-09-01,,22.0,27.24
2019-09-01,01426828000179,335.2,415.11
2019-09-01,02530487000220,7.0,8.67
2019-09-01,07807726000180,55.43,68.64
2019-09-01,13530225008429,57.1,70.71
2019-09-01,14934348000241,70.18,86.91
2019-09-01,25206546000124,64.2,79.5
2019-09-01,28954209000103,122.65,151.89
2019-09-01,43447861000125,147.0,182.04
2019-09-01,60457025000140,221.7,274.55
2019-09-01,05324131000148,204.0,252.63
2019-09-01,09438123000183,67.3,83.34
2019-09-01,13530225008429,17.73,21.96
2019-09-01,29471733000196,14.0,17.34
2019-09-01,05354900000150,33.85,41.92
2019-09-01,10237221000131,95.9,118.76
2019-09-01,27070512000180,54.9,67.99
2019-09-01,30625483000180,35.0,43.34
2019-09-01,43599000000162,59.0,73.06
2019-09-01,45007937000127,543.0,672.44
2019-09-01,54867247000139,73.09,90.51
2019-09-01,57924771000192,135.8,168.17
2019-09-01,61359691000109,29.9,37.03
2019-09-01,62201405000145,92.68,114.77
2019-09-01,71879811000152,341.7,423.16
2019-09-01,01711655000130,40.0,49.54
2019-09-01,09377324000118,19.4,24.02
2019-09-01,09536662000155,22.7,28.11
2019-09-01,11384785000160,17.5,21.67
2019-09-01,54867247000139,31.1,38.51
2019-09-01,81159857000231,205.52,254.51
2019-09-01,,93.0,115.17
2019-09-01,26461427000180,594.0,735.6
2019-09-01,00156629000125,63.84,79.06
2019-09-01,02372204000189,210.0,260.06
2019-09-01,03282496000121,46.4,57.46
2019-09-01,03959758000140,93.83,116.2
2019-09-01,04907334000102,369.6,457.71
2019-09-01,07807726000180,23.5,29.1
2019-09-01,08199677000102,65.9,81.61
2019-09-01,09456550000194,49.03,60.72
2019-09-01,09560193000100,29.0,35.91
2019-09-01,13879464000161,27.56,34.13
2019-09-01,14739505000187,30.3,37.52
2019-09-01,17973818000193,67.0,82.97
2019-09-01,18277933000196,37.41,46.33
2019-09-01,19090006000125,366.58,453.97
2019-09-01,25318701000102,26.0,32.2
2019-09-01,45814696000128,75.56,93.57
2019-09-01,46377834000111,135.5,167.8
2019-09-01,47489026000109,36.8,45.57
2019-09-01,47882485000158,56.8,70.34
2019-09-01,49292618000161,46.82,57.98
2019-09-01,52961166000330,252.67,312.9
2019-09-01,53745303000108,44.61,55.24
2019-09-01,57081960000140,64.9,80.37
2019-09-01,44993632000179,895.66,1109.17
2019-09-01,,399.0,494.12
2019-09-01,00876874000107,966.0,1196.28
2019-09-01,02199143000108,143.4,177.58
2019-09-01,07175181000136,33.89,41.97
2019-09-01,07210105000114,23.1,28.61
2019-09-01,08178836000192,1780.8,2205.32
2019-09-01,10798639000118,67.5,83.59
2019-09-01,10927525000120,29.35,36.35
2019-09-01,12341672000140,17.1,21.18
2019-09-01,13530225008429,65.85,81.55
2019-09-01,14921583000106,292.8,362.6
2019-09-01,15426715000188,163.0,201.86
2019-09-01,17402501000105,102.4,126.81
2019-09-01,17801097000134,52.98,65.61
2019-09-01,18332181000119,51.8,64.15
2019-09-01,18361124000168,188.8,233.81
2019-09-01,19137712000185,164.4,203.59
2019-09-01,26039267000186,162.4,201.11
2019-09-01,26643633000101,134.2,166.19
2019-09-01,44358067003860,25.31,31.34
2019-09-01,44993632000179,126.69,156.89
2019-09-01,46938429000125,737.5,913.31
2019-09-01,54867247000139,39.99,49.52
2019-09-01,58699232000160,33.48,41.46
2019-09-01,64770167000548,19.6,24.27
2019-09-01,00472525000120,106.64,132.06
2019-09-01,02635927000123,277.0,343.03
2019-09-01,04781776000147,50.3,62.29
2019-09-01,05137602000109,61.0,75.54
2019-09-01,06297076000107,630.0,780.18
2019-09-01,07373743000156,74.3,92.01
2019-09-01,07832759000180,76.95,95.29
2019-09-01,09399877000171,706.01,874.31
2019-09-01,09447557000140,33.8,41.86
2019-09-01,09456704000148,33.4,41.36
2019-09-01,09521504000121,37.8,46.81
2019-09-01,10978917000119,100.0,123.84
2019-09-01,11960191000150,225.0,278.64
2019-09-01,13109299000169,747.17,925.29
2019-09-01,13514109000199,31.28,38.74
2019-09-01,13530225008429,61.48,76.14
2019-09-01,13914904000174,54.56,67.57
2019-09-01,16838084000177,28.8,35.67
2019-09-01,22830330000147,46.0,56.97
2019-09-01,26277559000157,24.9,30.84
2019-09-01,26537866000120,30.88,38.24
2019-09-01,29847119000186,58.78,72.79
2019-09-01,32267664000108,25.97,32.16
2019-09-01,47079637000189,110.0,136.22
2019-09-01,49673114000191,655.0,811.14
2019-09-01,52408580000154,200.0,247.68
2019-09-01,55334262000184,251.88,311.92
2019-09-01,56927163000330,504.0,624.15
2019-09-01,61084018000103,187.9,232.69
2019-09-01,61359691000109,93.9,116.28
2019-09-01,72543978000100,103.25,127.86
2019-09-01,,34.6,42.85
2019-09-01,01426828000179,113.19,140.17
2019-09-01,11339941000170,257.0,318.27
2019-09-01,11731701000117,496.08,614.34
2019-09-01,13109299000169,5640.21,6984.76
2019-09-01,65988628000192,270.0,334.36
2019-09-01,45007937000127,774.6,959.25
2019-09-01,61084018000103,31.05,38.45
2019-09-01,10348318000979,1044.28,1293.22
2019-09-01,13109299000169,6069.0,7515.77
2019-09-01,25118077000191,330.72,409.56
2019-09-01,02530487000220,50.2,62.17
2019-09-01,09060964010839,43.82,54.27
2019-09-01,09967852012214,826.2,1023.16
2019-09-01,13109299000169,4178.46,5174.55
2019-09-01,13232868000169,47.52,58.85
2019-09-01,13530225008429,116.1,143.78
2019-09-01,13783221008533,67.0,82.97
2019-09-01,16828079000264,19.9,24.64
2019-09-01,19859870001200,84.9,105.14
2019-09-01,30509272000182,24.5,30.34
2019-09-01,01061991000266,185.4,229.6
2019-09-01,07985900000699,32.56,40.32
2019-09-01,08796076000349,387.45,479.81
2019-09-01,13109299000169,3029.0,3751.07
2019-09-01,14843295000172,119.0,147.37
2019-09-01,62505847001742,56.6,70.09
2019-01-01,10940972000110,350.0,442.83
2019-01-01,,36.0,45.55
2019-01-01,01323420000171,77.69,98.3
2019-01-01,01937526001218,58.35,73.83
2019-01-01,02012862000160,1296.39,1640.23
2019-01-01,02203830000141,31.0,39.22
2019-01-01,02703510000150,108.7,137.53
2019-01-01,07575651000159,5063.35,6406.3
2019-01-01,10951138000120,112.7,142.59
2019-01-01,17261661009804,98.9,125.13
2019-01-01,38020285000103,108.6,137.4
2019-01-01,43599000000162,98.5,124.63
2019-01-01,00469171000326,477.47,604.11
2019-01-01,02575829000148,447.2,565.81
2019-01-01,20278105000114,19.0,24.04
2019-01-01,02012862000160,2377.07,3007.54
2019-01-01,59965038000141,524.81,664.01
2019-01-01,,45.0,56.94
2019-01-01,65684037000393,171.71,217.25
2019-01-01,00339682000161,23.98,30.34
2019-01-01,69322063000160,29.95,37.89
2019-01-01,,109.3,138.29
2019-01-01,02530487000220,40.9,51.75
2019-01-01,09250970000110,83.43,105.56
2019-01-01,20822311000143,53.04,67.11
2019-01-01,60909215002286,53.3,67.44
2019-01-01,61084000001930,63.0,79.71
2019-01-01,61246005000517,57.0,72.12
2019-01-01,67436923000161,112.5,142.34
2019-01-01,02274662000185,36.24,45.85
2019-01-01,43079771000129,38.97,49.31
2019-01-01,47079637000189,265.0,335.29
2019-01-01,47445317000103,55.01,69.6
2019-01-01,01033989000100,39.18,49.57
2019-01-01,03753374000176,26.84,33.96
2019-01-01,04968495000289,20.0,25.3
2019-01-01,05049280000146,23.99,30.35
2019-01-01,05346633000170,1599.0,2023.1
2019-01-01,07732866000306,61.63,77.98
2019-01-01,09060964011304,40.5,51.24
2019-01-01,11030071000153,42.5,53.77
2019-01-01,12340670000136,97.88,123.84
2019-01-01,14447017000104,960.0,1214.62
2019-01-01,15637693000103,95.0,120.2
