"Data","CNPJ","Valor_corrigido"
"2022-07-01","02909557000175",210.92
"2022-07-01","04967564000159",35.24
"2022-07-01","08199677000102",29.28
"2022-07-01","09536662000155",294.92
"2022-07-01","11384785000160",199.65
"2022-07-01","23631803000140",20.18
"2022-07-01","26511689000102",90.87
"2022-07-01","27652226000123",1060.18
"2022-07-01","32303379000103",55.23
"2022-07-01","33915155000107",200.93
"2022-07-01","38081515000136",49.27
"2022-07-01","50024470000163",1599.35
"2022-07-01","72724826000104",167.45
"2022-07-01","",111.07
"2022-07-01","",71.32
"2022-07-01","05826986001491",73.84
"2022-07-01","07575651000159",438.9
"2022-07-01","29133244000124",78.55
"2022-07-01","44032764000134",27.62
"2022-07-01","62597927000108",156.0
"2022-07-01","09456550000194",39.58
"2022-07-01","09456704000148",22.11
"2022-07-01","11371541000142",71.84
"2022-07-01","13530225008429",32.24
"2022-07-01","35816274000138",39.97
"2022-07-01","51470631000105",24.03
"2022-07-01","53948238000290",60.18
"2022-07-01","00161015000131",272.62
"2022-07-01","01758016000120",31.2
"2022-07-01","02538218000120",242.33
"2022-07-01","05593311000125",384.69
"2022-07-01","08910976000103",17.57
"2022-07-01","09447557000140",62.6
"2022-07-01","09456550000194",27.56
"2022-07-01","09456704000148",80.62
"2022-07-01","09456714000183",184.05
"2022-07-01","10262600000181",80.91
"2022-07-01","10784079000142",156.87
"2022-07-01","10909797000106",130.15
"2022-07-01","12928593000130",425.72
"2022-07-01","14214416000117",63.11
"2022-07-01","15076718000139",30.19
"2022-07-01","15110258000207",34.33
"2022-07-01","15469955002375",93.5
"2022-07-01","18806397000179",302.91
"2022-07-01","19097703000108",61.91
"2022-07-01","19359691000142",42.41
"2022-07-01","20401310000125",242.33
"2022-07-01","23189593000181",1292.4
"2022-07-01","26963169000130",383.68
"2022-07-01","39378247000181",220.72
"2022-07-01","42519633000150",208.1
"2022-07-01","45033214000100",888.53
"2022-07-01","47535687000123",105.61
"2022-07-01","57324113000160",373.59
"2022-07-01","80732928005088",291.46
"2022-07-01","05211653000133",1090.47
"2022-07-01","29191854000184",1653.87
"2022-07-01","34306180000156",1223.75
"2022-07-01","00012752000172",299.64
"2022-07-01","05507782000173",466.48
"2022-07-01","07201070000319",332.42
"2022-07-01","09456714000183",122.24
"2022-07-01","14318259000190",305.43
"2022-07-01","19617482000151",104.79
"2022-07-01","22199420000181",343.3
"2022-07-01","22930540000107",300.89
"2022-07-01","27307695000105",235.56
"2022-07-01","28934394000174",287.76
"2022-07-01","36435354000106",191.84
"2022-07-01","41600979000116",198.25
"2022-07-01","51789634000106",226.17
"2022-07-01","74272808000164",234.29
"2022-07-01","31908033000168",43.92
"2022-07-01","41850752000129",189.72
"2022-07-01","05324131000148",173.82
"2022-07-01","09456550000194",137.75
"2022-07-01","14777770000150",137.02
"2022-07-01","25198124000154",213.37
"2022-07-01","26341428000191",120.15
"2022-07-01","29471733000196",21.71
"2022-07-01","64636558000140",156.5
"2022-07-01","01819950000105",75.73
"2022-07-01","02584924004600",1277.06
"2022-07-01","03471411000234",232.23
"2022-07-01","03934166000173",70.68
"2022-07-01","09348502000182",48.47
"2022-07-01","10218397000146",131.26
"2022-07-01","14226491000106",401.86
"2022-07-01","27977085000119",100.87
"2022-07-01","46430815000101",496.77
"2022-07-01","53361572000162",96.99
"2022-07-01","01892067000140",454.36
"2022-07-01","05456904000140",361.47
"2022-07-01","51431153000124",201.94
"2022-07-01","96329446000133",299.88
"2022-07-01","09305994000129",1635.97
"2022-07-01","26578681000163",222.62
"2022-07-01","44993632000179",1219.26
"2022-07-01","",924.88
"2022-07-01","03301233000112",363.49
"2022-07-01","05282059000133",14.14
"2022-07-01","15523485000175",1474.84
"2022-07-01","17055398000166",642.16
"2022-07-01","54867247000139",57.65
"2022-07-01","55709760000164",682.55
"2022-07-01","03071465000121",252.42
"2022-07-01","07970140000131",764.34
"2022-07-01","09377324000118",68.96
"2022-07-01","09399877000171",1012.42
"2022-07-01","09456704000148",42.1
"2022-07-01","10978697000123",31.08
"2022-07-01","13232868000169",376.4
"2022-07-01","13514109000199",77.73
"2022-07-01","17417823000110",62.6
"2022-07-01","20984905000150",53.61
"2022-07-01","24314777000199",119.65
"2022-07-01","26760933000170",232.13
"2022-07-01","36447946000148",92.69
"2022-07-01","38278185000173",110.51
"2022-07-01","39581709000163",365.51
"2022-07-01","45007937000127",162.2
"2022-07-01","47079637000189",70.68
"2022-07-01","49967557000195",832.89
"2022-07-01","54951561000103",73.71
"2022-07-01","55334262000184",155.47
"2022-07-01","57687022000199",187.8
"2022-07-01","61084018000103",182.84
"2022-07-01","61359691000109",148.18
"2022-07-01","64902695000180",470.36
"2022-07-01","",68.06
"2022-07-01","00175099000162",110.06
"2022-07-01","00469171000326",756.26
"2022-07-01","05472760000115",1046.46
"2022-07-01","10610394000153",116.11
"2022-07-01","11406570000283",436.79
"2022-07-01","11762543000162",137.32
"2022-07-01","19182447000157",666.4
"2022-07-01","23113227000149",150.44
"2022-07-01","24768053000204",124.19
"2022-07-01","24870175000118",488.67
"2022-07-01","27636027000121",116.11
"2022-07-01","45461332000101",242.33
"2022-07-01","53970984000108",278.67
"2022-07-01","56255094000102",151.45
"2022-07-01","80732928002224",526.23
"2022-07-01","09438111000159",772.41
"2022-07-01","21253358000104",605.81
"2022-07-01","40058397000197",831.66
"2022-07-01","52889391000140",555.33
"2022-07-01","06087424000111",156.5
"2022-07-01","13151169000194",206.99
"2022-07-01","13414378000183",401.86
"2022-07-01","26075315000191",248.56
"2022-07-01","67784405000139",585.62
"2022-07-01","72180037000150",194.87
"2022-07-01","03017505000157",523.02
"2022-07-01","07334756000116",462.44
"2022-07-01","10905436000264",71.08
"2022-07-01","15723607000177",65.63
"2022-07-01","68093566000149",1191.44
"2022-07-01","80732928002224",538.71
"2022-07-01","19869558000136",24.21
"2022-07-01","20504094000143",285.74
"2022-08-01","00484271000240",98.19
"2022-08-01","22085910000157",164.92
"2022-08-01","36016964000256",104.17
"2022-08-01","66728858000185",244.21
"2022-08-01","00484271000240",127.48
"2022-08-01","08289073000157",195.63
"2022-08-01","26635515000151",248.11
"2022-08-01","43788662000180",444.35
"2022-08-01","58355009000103",25.84
"2022-08-01","61359691000109",56.65
"2022-08-01","01081574000102",26.95
"2022-08-01","05425222000170",40.33
"2022-08-01","09456704000148",21.08
"2022-08-01","22679060000115",608.0
"2022-08-01","33340995000199",114.51
"2022-08-01","43528910000154",155.94
"2022-08-01","44218741000119",136.8
"2022-08-01","50244235000105",31.82
"2022-08-01","71686331000175",27.36
"2022-08-01","03578412000100",122.82
"2022-08-01","05149841000189",45.72
"2022-08-01","09456704000148",67.69
"2022-08-01","31040559000179",460.32
"2022-08-01","42875798000165",43.37
"2022-08-01","05949818000179",556.44
"2022-08-01","14763421000189",165.95
"2022-08-01","33539907000182",294.59
"2022-08-01","01052089000100",256.27
"2022-08-01","01999717000151",450.43
"2022-08-01","04438454000108",1183.78
"2022-08-01","09523040000273",62.02
"2022-08-01","11379600000129",51.27
"2022-08-01","21149353000128",210.27
"2022-08-01","28572610000189",528.66
"2022-08-01","29251296000103",680.86
"2022-08-01","39908030000136",129.5
"2022-08-01","71100556000106",461.47
"2022-08-01","72724826000104",77.93
"2022-08-01","01885981000164",118.05
"2022-08-01","06555139000188",123.63
"2022-08-01","08980563000103",577.6
"2022-08-01","10883321000135",456.0
"2022-08-01","20493364000168",144.91
"2022-08-01","25167333000130",648.54
"2022-08-01","26157398000168",49.65
"2022-08-01","45461332000101",143.89
"2022-08-01","45744062000146",70.93
"2022-08-01","52698149000190",1621.34
"2022-08-01","53762076000110",702.24
"2022-08-01","59965038000141",520.09
"2022-08-01","",236.61
"2022-08-01","05327487000135",551.26
"2022-08-01","38475503000196",177.33
"2022-08-01","",175.31
"2022-08-01","00205375000430",469.58
"2022-08-01","00484271000240",91.2
"2022-08-01","03150070000114",354.67
"2022-08-01","12430396000196",42.56
"2022-08-01","13530225008429",79.11
"2022-08-01","17832672000166",561.39
"2022-08-01","39719530000120",53.5
"2022-08-01","44916062000113",99.31
"2022-08-01","01305395000101",40.09
"2022-08-01","10851914000110",200.64
"2022-08-01","11415167000130",145.11
"2022-08-01","26635515000151",78.57
"2022-08-01","29696792000162",25.94
"2022-08-01","30920436000160",633.34
"2022-08-01","35170556000100",235.41
"2022-08-01","40684834000188",72.42
"2022-08-01","42857355000141",57.29
"2022-08-01","61084018000103",148.75
"2022-08-01","80732928005320",499.87
"2022-08-01","07466335000149",398.71
"2022-08-01","11384785000160",302.89
"2022-08-01","28209176000177",275.32
"2022-08-01","65004772000147",2533.35
"2022-08-01","72724826000104",433.31
"2022-08-01","",179.46
"2022-08-01","05949818000179",354.67
"2022-08-01","13232868000169",312.66
"2022-08-01","21781328000162",126.47
"2022-08-01","43599000000162",645.28
"2022-08-01","44263614000131",358.7
"2022-08-01","57687022000199",140.85
"2022-08-01","61316246000161",364.8
"2022-08-01","44916062000113",244.21
"2022-08-01","20802001000167",253.84
"2022-08-01","09060964010910",108.33
"2022-08-01","09060964011053",67.39
"2022-08-01","12159952000131",52.59
"2022-08-01","14282227000181",2210.09
"2022-08-01","22182081000120",21.33
"2022-08-01","24773880000105",96.87
"2022-08-01","39383091000127",38.91
"2022-08-01","49668890000101",229.01
"2022-08-01","50780519000108",76.0
"2022-08-01","59513655000106",59.28
"2022-08-01","65883480000121",380.55
"2022-08-01","03121655000106",91.2
"2022-08-01","04728600000121",30.3
"2022-08-01","09536662000155",43.98
"2022-08-01","09550261000150",304.0
"2022-08-01","10804356000131",187.47
"2022-08-01","14719141000173",56.06
"2022-08-01","18961090000142",92.21
"2022-08-01","20877766000166",84.59
"2022-08-01","24000787000150",50.36
"2022-08-01","27428916000101",144.06
"2022-08-01","44410685000110",47.63
"2022-08-01","50367440000150",126.16
"2022-08-01","59363903000180",589.76
"2022-08-01","71451926000575",25.18
"2022-08-01","72180037000150",89.17
"2022-08-01","05211653000133",177.33
"2022-08-01","09060964011134",122.31
"2022-08-01","23229844000104",60.24
"2022-08-01","35982599000190",760.0
"2022-08-01","46221107000160",131.73
"2022-08-01","02741286000191",151.04
"2022-08-01","09060964011134",72.57
"2022-08-01","09358396000118",32.43
"2022-08-01","11379600000129",31.41
"2022-08-01","38091946000183",33.44
"2022-08-01","46065030000187",30.4
"2022-08-01","47079637000189",1206.89
"2022-08-01","52650660000111",30.1
"2022-08-01","00229295000172",685.52
"2022-08-01","02776863000180",109.44
"2022-08-01","03317519000196",294.88
"2022-08-01","07022488000105",136.8
"2022-08-01","11821959000104",608.0
"2022-08-01","23180817000194",126.67
"2022-08-01","24168368000121",136.8
"2022-08-01","31587133000130",152.0
"2022-08-01","57426561000174",147.95
"2022-08-01","60415312000198",122.61
"2022-08-01","61084018000103",104.98
"2022-08-01","",123.49
"2022-08-01","01231536000180",182.1
"2022-08-01","07365792000147",131.09
"2022-08-01","07575651000159",3716.99
"2022-08-01","08402977000147",97.99
"2022-08-01","09060964011568",107.31
"2022-08-01","09060964012378",96.98
"2022-08-01","09109567001732",480.93
"2022-08-01","11384785000160",173.86
"2022-08-01","15487471000143",3192.02
"2022-08-01","17933545000153",253.33
"2022-08-01","32296767000104",173.79
"2022-08-01","40120134000160",193.2
"2022-08-01","43051903000104",172.27
"2022-08-01","",132.49
"2022-08-01","20880245000168",379.54
"2022-08-01","44417889000182",145.12
"2022-08-01","02419765002644",268.24
"2022-08-01","34697770000157",574.56
"2022-08-01","",336.94
"2022-08-01","15722235000164",334.4
"2022-08-01","31087932000147",253.33
"2022-08-01","02263741000190",23.48
"2022-08-01","09060964011487",35.58
"2022-08-01","18166696000196",41.55
"2022-08-01","21216433000159",333.39
"2022-08-01","22683792000189",49.87
"2022-08-01","26609658000199",40.53
"2022-08-01","27583929000228",424.99
"2022-08-01","32162092000100",134.12
"2022-08-01","36352448000111",96.47
"2022-08-01","56042708000160",89.17
"2022-08-01","64834658000181",5.07
"2022-08-01","68070044000121",612.87
"2022-08-01","09456550000194",63.56
"2022-08-01","49292618000161",66.91
"2022-08-01","72724826000104",81.32
"2022-08-01","00484271000240",23.65
"2022-08-01","00936842000150",33.44
"2022-08-01","02909557000175",210.62
"2022-08-01","04972092002176",33.61
"2022-08-01","04987622000106",48.57
"2022-08-01","11384785000160",339.13
"2022-08-01","23631803000140",22.79
"2022-08-01","54454673000140",35.47
"2022-08-01","56530025000151",20.27
"2022-08-01","59363903000180",136.09
"2022-08-01","63947576000180",167.2
"2022-08-01","72724826000104",80.57
"2022-08-01","",131.73
"2022-08-01","15715534000171",253.33
"2022-08-01","03471411000234",354.67
"2022-08-01","05826986001491",157.85
"2022-08-01","41795288000115",166.19
"2022-08-01","00484271000240",10.31
"2022-08-01","00809914000106",90.69
"2022-08-01","09060964010839",32.83
"2022-08-01","11302265000160",85.12
"2022-08-01","51470631000105",33.24
"2022-08-01","00704649000355",57.76
"2022-08-01","01484186000164",68.65
"2022-08-01","03918434000163",237.93
"2022-08-01","04755417000115",293.87
"2022-08-01","05301173000163",69.37
"2022-08-01","07985544000107",89.14
"2022-08-01","08910976000103",37.39
"2022-08-01","09447557000140",23.81
"2022-08-01","09456704000148",28.17
"2022-08-01","09456714000183",10.03
"2022-08-01","09535195000149",278.77
"2022-08-01","13787335000143",409.31
"2022-08-01","15469955002375",47.32
"2022-08-01","17685515000175",110.16
"2022-08-01","19869558000136",68.35
"2022-08-01","33063381000107",281.71
"2022-08-01","36098782000190",30.91
"2022-08-01","36352448000111",56.04
"2022-08-01","41776134000186",185.44
"2022-08-01","45086670000100",21.28
"2022-08-01","47445317000103",97.99
"2022-08-01","53924205000120",67.33
"2022-08-01","60339975000170",95.74
"2022-08-01","67750414000109",72.96
"2022-08-01","73152423000109",26.85
"2022-08-01","05949818000179",1100.24
"2022-08-01","09276707000108",59.89
"2022-08-01","11325078000100",93.23
"2022-08-01","17111518000103",179.36
"2022-08-01","21436005000131",187.97
"2022-08-01","30609619000169",99.1
"2022-08-01","43386903000165",106.4
"2022-08-01","54812565000100",125.91
"2022-08-01","05507782000173",389.12
"2022-08-01","07725657000165",326.26
"2022-08-01","05324131000148",338.82
"2022-08-01","09456714000183",58.06
"2022-08-01","09541072000110",66.78
"2022-08-01","15010250000180",334.4
"2022-08-01","15481687000100",35.47
"2022-08-01","44993632000179",350.51
"2022-08-01","",283.73
"2022-08-01","04049588000129",52.69
"2022-08-01","18361124000168",18.17
"2022-08-01","54867247000139",79.85
"2022-08-01","55709760000164",171.25
"2022-08-01","03287298000150",304.0
"2022-08-01","03785697000141",585.2
"2022-08-01","05137602000109",78.03
"2022-08-01","09399877000171",209.2
"2022-08-01","09447557000140",76.16
"2022-08-01","09456714000183",25.13
"2022-08-01","09521504000121",52.19
"2022-08-01","11185284000154",90.9
"2022-08-01","13514109000199",65.57
"2022-08-01","23008392000130",132.24
"2022-08-01","26760933000170",232.97
"2022-08-01","30539943000158",770.35
"2022-08-01","31874346000142",83.38
"2022-08-01","37861151000144",252.32
"2022-08-01","47079637000189",241.17
"2022-08-01","54951561000103",86.64
"2022-08-01","59556449000183",171.25
"2022-08-01","61084018000103",151.07
"2022-08-01","61359691000109",40.74
"2022-08-01","61563557000125",46.97
"2022-08-01","00175099000162",123.63
"2022-08-01","02456707000213",111.47
"2022-08-01","46970398000190",251.31
"2022-08-01","02105990000158",459.04
"2022-08-01","03071465000121",205.71
"2022-08-01","05456904000140",439.79
"2022-08-01","14226491000106",160.11
"2022-08-01","17214986000103",181.39
"2022-08-01","21216433000159",131.73
"2022-08-01","26075315000191",253.33
"2022-08-01","26256371000122",121.6
"2022-08-01","27636027000121",192.53
"2022-08-01","44599501000101",121.6
"2022-08-01","54444054000175",152.0
"2022-08-01","19865440000130",23.29
"2022-08-01","42857355000141",52.09
"2022-08-01","00305690000197",150.38
"2022-08-01","20504094000143",371.9
"2022-08-01","20504094000224",433.71
"2022-08-01","22500917000198",504.44
"2022-08-01","27915077000148",274.82
"2022-09-01","00484271000240",60.98
"2022-09-01","02594886000174",558.96
"2022-09-01","03071465000121",135.17
"2022-09-01","03471411000153",297.72
"2022-09-01","26635515000151",51.72
"2022-09-01","45798998000150",203.26
"2022-09-01","58699232000240",50.79
"2022-09-01","18664325000134",95.43
"2022-09-01","31040559000179",181.45
"2022-09-01","42857355000141",166.23
"2022-09-01","05949818000179",481.31
"2022-09-01","08745343000197",170.74
"2022-09-01","09456704000148",114.66
"2022-09-01","23733741000187",369.72
"2022-09-01","26578681000163",317.08
"2022-09-01","28378215000160",437.0
"2022-09-01","01052089000100",239.03
"2022-09-01","27885538000349",76.58
"2022-09-01","30180837000120",109.61
"2022-09-01","31533436000170",207.22
"2022-09-01","33979496000146",25.3
"2022-09-01","45021330000100",184.86
"2022-09-01","52698149000190",569.12
"2022-09-01","",402.45
"2022-09-01","05327487000135",2739.91
"2022-09-01","00484271000240",50.71
"2022-09-01","03150070000114",406.51
"2022-09-01","07182046000118",273.38
"2022-09-01","11371433000170",396.35
"2022-09-01","34661459000158",29.37
"2022-09-01","44916062000113",1196.17
"2022-09-01","50120955000150",1250.03
"2022-09-01","72992118000154",1586.42
"2022-09-01","00007016000126",121.85
"2022-09-01","00009893000136",91.47
"2022-09-01","01305395000101",50.5
"2022-09-01","02419765002644",653.19
"2022-09-01","05591945000149",625.02
"2022-09-01","09296295000160",1402.21
"2022-09-01","10851914000110",73.78
"2022-09-01","13530225008429",59.6
"2022-09-01","15487152000138",1039.18
"2022-09-01","17055398000166",646.36
"2022-09-01","19250055000188",30.95
"2022-09-01","19852376000152",364.19
"2022-09-01","26635515000151",51.32
"2022-09-01","32303969000128",32.42
"2022-09-01","34676275000161",22.36
"2022-09-01","49249600000187",120.63
"2022-09-01","51010502000991",23.1
"2022-09-01","55121503000107",147.11
"2022-09-01","57924771000192",558.4
"2022-09-01","80732928002496",773.68
"2022-09-01","",1073.66
"2022-09-01","02419765000943",222.01
"2022-09-01","08019244000128",152.44
"2022-09-01","09174867000138",132.12
"2022-09-01","13232868000169",438.02
"2022-09-01","15523485000175",386.69
"2022-09-01","18224999000118",1318.94
"2022-09-01","18959054000144",272.25
"2022-09-01","43599000000162",395.97
"2022-09-01","44263614000131",667.17
"2022-09-01","47613625000192",159.56
"2022-09-01","49554660000103",182.93
"2022-09-01","60643533000113",121.95
"2022-09-01","68346451000119",178.87
"2022-09-01","06057594000153",151.43
"2022-09-01","17214986000103",100.61
"2022-09-01","07308699000109",322.18
"2022-09-01","14282227000181",1367.92
"2022-09-01","33891846000207",204.1
"2022-09-01","34296299000195",161.49
"2022-09-01","43010784000141",38.01
"2022-09-01","07530607000122",38.01
"2022-09-01","09125804000191",64.94
"2022-09-01","11419270000158",111.78
"2022-09-01","11419270000239",116.86
"2022-09-01","13574594114876",41.06
"2022-09-01","42162639000113",81.2
"2022-09-01","49703655000115",244.0
"2022-09-01","50052000002823",42.61
"2022-09-01","53529749000197",30.49
"2022-09-01","56530025000151",139.76
"2022-09-01","71451926000303",34.5
"2022-09-01","71451926000494",37.86
"2022-09-01","13530225008429",127.71
"2022-09-01","17152432000110",379.2
"2022-09-01","38091946000183",43.19
"2022-09-01","39456029000118",43.55
"2022-09-01","47079637000189",365.86
"2022-09-01","47405980000176",220.53
"2022-09-01","00014971000190",365.86
"2022-09-01","02776863000180",101.63
"2022-09-01","07022488000105",137.2
"2022-09-01","11731701000117",189.19
"2022-09-01","13414378000183",121.95
"2022-09-01","15230273000108",132.12
"2022-09-01","15487152000138",188.95
"2022-09-01","18871856000106",156.51
"2022-09-01","36292718000146",406.51
"2022-09-01","43466788000139",180.9
"2022-09-01","47613625000192",159.56
"2022-09-01","52889391000140",151.43
"2022-09-01","01061991000266",922.79
"2022-09-01","01520430000105",31.86
"2022-09-01","08402977000147",52.75
"2022-09-01","09296295000160",647.65
"2022-09-01","09967852019146",609.53
"2022-09-01","13985562000183",272.55
"2022-09-01","17261661002702",90.25
"2022-09-01","17981065000168",1031.12
"2022-09-01","20656312000165",115.86
"2022-09-01","30983269000104",214.44
"2022-09-01","40058397000197",1211.25
"2022-09-01","47405980000176",783.56
"2022-09-01","05389559000179",375.73
"2022-09-01","09438111000159",1440.59
"2022-09-01","11451965000117",1128.08
"2022-09-01","46430815000101",1371.99
"2022-09-01","04244790000101",1537.85
"2022-09-01","",1024.42
"2022-09-01","31087932000147",254.07
"2022-09-01","09060964011800",36.99
"2022-09-01","09296295000160",665.57
"2022-09-01","17933545000153",127.04
"2022-09-01","21216433000159",264.23
"2022-09-01","24943534000110",18.25
"2022-09-01","26368471000140",43.6
"2022-09-01","31045601000144",26.42
"2022-09-01","42875798000165",15.65
"2022-09-01","46430815000101",327.24
"2022-09-01","60355922000143",242.42
"2022-09-01","09456550000194",45.63
"2022-09-01","09456704000148",12.65
"2022-09-01","09541072000110",50.5
"2022-09-01","09662752000192",65.63
"2022-09-01","16750492000172",24.8
"2022-09-01","56530025000151",90.46
"2022-09-01","02909557000175",54.88
"2022-09-01","",121.95
"2022-09-01","09211662000185",35.39
"2022-09-01","09663398000110",11.68
"2022-09-01","17770867000129",87.91
"2022-09-01","30686628000153",39.64
"2022-09-01","40299810011492",24.36
"2022-09-01","51470631000105",55.69
"2022-09-01","64980535000159",57.44
"2022-09-01","00308228000143",46.75
"2022-09-01","09456550000194",17.07
"2022-09-01","15076718000139",38.77
"2022-09-01","17685515000175",127.26
"2022-09-01","28613831000158",38.01
"2022-09-01","36352448000111",69.21
"2022-09-01","45770427000107",70.51
"2022-09-01","49667637000125",16.24
"2022-09-01","67750414000109",33.33
"2022-09-01","02964879000117",17.07
"2022-09-01","04343477000120",16.77
"2022-09-01","05025949000160",16.26
"2022-09-01","07313854000177",74.7
"2022-09-01","07747775000174",105.69
"2022-09-01","07922645000120",213.22
"2022-09-01","11325078000100",292.69
"2022-09-01","17009490000190",16.87
"2022-09-01","29191854000184",832.34
"2022-09-01","29759205000137",152.44
"2022-09-01","32578571000102",41.67
"2022-09-01","47405980000176",661.6
"2022-09-01","96329446000133",558.96
"2022-09-01","05507782000173",272.36
"2022-09-01","06131195000195",191.87
"2022-09-01","08389491000116",447.17
"2022-09-01","29283225000184",256.1
"2022-09-01","41866798000136",716.48
"2022-09-01","51789634000106",233.85
"2022-09-01","05466571000130",46.09
"2022-09-01","09486188000102",202.57
"2022-09-01","09296295000160",1470.83
"2022-09-01","08910976000103",57.01
"2022-09-01","09060964010839",86.29
"2022-09-01","09060964012106",95.73
"2022-09-01","09060964012378",106.41
"2022-09-01","11510279000170",254.07
"2022-09-01","26760933000170",233.64
"2022-09-01","27948807000107",75.71
"2022-09-01","29365880000181",101.53
"2022-09-01","42591651176420",11.08
"2022-09-01","47079637000189",60.77
"2022-09-01","61359691000109",43.7
"2022-09-01","72724826000104",43.79
"2022-09-01","61563557000125",242.33
"2022-09-01","02456707000213",101.63
"2022-09-01","15523485000175",156.51
"2022-09-01","17952952000108",93.5
"2022-09-01","26690434000154",161.59
"2022-09-01","44417889000182",795.75
"2022-09-01","45011509001735",253.06
"2022-09-01","21253358000104",182.93
"2022-09-01","00700180000114",162.61
"2022-09-01","05813004000102",131.1
"2022-09-01","26075315000191",208.34
"2022-09-01","44232296000141",140.25
"2022-09-01","10220751000177",113.82
"2022-09-01","15553430000108",153.26
"2022-09-01","20504094000143",447.17
"2022-09-01","27056763000100",182.93
"2022-09-01","31440945000158",58.86
"2022-09-01","33088793000100",49.8
"2022-09-01","43042793000114",365.86
"2022-09-01","61563557000125",36.28
"2022-11-01","00484271000240",107.63
"2022-11-01","13232868000169",105.26
"2022-11-01","36016964000256",213.53
"2022-11-01","02316745000190",112.68
"2022-11-01","13530225008429",67.51
"2022-11-01","14309010000118",252.56
"2022-11-01","27019329000150",98.41
"2022-11-01","28981762000135",14.59
"2022-11-01","34031586000173",308.56
"2022-11-01","40349304000183",169.59
"2022-11-01","47172898000149",61.18
"2022-11-01","50244235000105",24.15
"2022-11-01","50333244000164",51.62
"2022-11-01","50908813000152",528.25
"2022-11-01","31040559000179",184.19
"2022-11-01","42857355000141",55.23
"2022-11-01","05949818000179",675.68
"2022-11-01","44564221000168",308.34
"2022-11-01","00027322000124",45.58
"2022-11-01","01052089000100",367.97
"2022-11-01","10734308000114",147.91
"2022-11-01","29251296000103",377.12
"2022-11-01","36580540000139",134.33
"2022-11-01","52961166000500",252.56
"2022-11-01","",347.14
"2022-11-01","11013201000140",66.41
"2022-11-01","",210.3
"2022-11-01","09456550000194",83.49
"2022-11-01","00484271000240",39.24
"2022-11-01","01179612000156",356.19
"2022-11-01","13530225008429",160.75
"2022-11-01","37677819000106",85.02
"2022-11-01","10851914000110",73.05
"2022-11-01","26635515000151",39.63
"2022-11-01","41265462000118",24.05
"2022-11-01","42857355000141",56.89
"2022-11-01","46027496000198",128.79
"2022-11-01","71094502000177",162.0
"2022-11-01","09456704000148",64.3
"2022-11-01","57297293000138",150.93
"2022-11-01","61316246000161",603.72
"2022-11-01","67594044000168",177.76
"2022-11-01","68957117000100",182.69
"2022-11-01","11928186000240",108.67
"2022-11-01","42268380000190",58.26
"2022-11-01","74251513000101",92.1
"2022-11-01","74251513000292",48.89
"2022-11-01","00484271000240",36.73
"2022-11-01","02812278000199",127.68
"2022-11-01","13784802000181",28.02
"2022-11-01","14282227000181",2318.28
"2022-11-01","31553473000140",174.58
"2022-11-01","38013631000118",196.24
"2022-11-01","43386903000165",1036.99
"2022-11-01","43575367000146",66.12
"2022-11-01","45964694000115",135.94
"2022-11-01","46804339000141",205.32
"2022-11-01","47639024000159",23.1
"2022-11-01","61213575000187",256.78
"2022-11-01","03121655000106",278.21
"2022-11-01","04290493000100",109.24
"2022-11-01","09125804000191",196.51
"2022-11-01","09536662000155",35.68
"2022-11-01","14719141000173",160.74
"2022-11-01","17363692000135",117.24
"2022-11-01","20354570000197",62.38
"2022-11-01","20877766000166",122.78
"2022-11-01","27375111000139",50.61
"2022-11-01","30767507000136",272.78
"2022-11-01","32303379000103",29.18
"2022-11-01","48271552000160",150.83
"2022-11-01","49703655000115",42.76
"2022-11-01","50052000002904",53.08
"2022-11-01","50333244000164",46.64
"2022-11-01","56530025000151",23.65
"2022-11-01","61586160000159",32.45
"2022-11-01","71451926000303",96.09
"2022-11-01","71451926000494",61.03
"2022-11-01","09557502000192",25.15
"2022-11-01","17152432000110",205.09
"2022-11-01","41011038000147",40.25
"2022-11-01","47079637000189",362.23
"2022-11-01","56048218000170",342.61
"2022-11-01","72974157000129",42.16
"2022-11-01","",59.37
"2022-11-01","09250970000110",51.66
"2022-11-01","20269089000101",42.35
"2022-11-01","57426561000174",230.42
"2022-11-01","03639008000433",503.1
"2022-11-01","08402977000147",58.61
"2022-11-01","36656456000151",98.61
"2022-11-01","52820248000100",125.77
"2022-11-01","53477147000133",176.08
"2022-11-01","",96.46
"2022-11-01","03630546000114",984.55
"2022-11-01","09296295003851",3112.17
"2022-11-01","09358396000118",55.34
"2022-11-01","49967557000195",221.43
"2022-11-01","",140.87
"2022-11-01","01912390000139",135.92
"2022-11-01","12842782000195",297.73
"2022-11-01","31087932000147",251.55
"2022-11-01","07758604000140",41.19
"2022-11-01","09060964011800",36.63
"2022-11-01","09296295000160",1852.01
"2022-11-01","17933545000153",760.69
"2022-11-01","22833837000154",104.93
"2022-11-01","31908033000168",31.19
"2022-11-01","32162092000100",119.32
"2022-11-01","36352448000111",45.68
"2022-11-01","46014122000138",63.99
"2022-11-01","74552068001000",23.14
"2022-11-01","09456704000148",29.88
"2022-11-01","09621542000156",89.55
"2022-11-01","67539486000101",190.67
"2022-11-01","68346451000119",398.46
"2022-11-01","06249816000210",78.48
"2022-11-01","09536662000155",347.7
"2022-11-01","11384785000160",194.82
"2022-11-01","19361611000193",240.48
"2022-11-01","26255391000189",98.61
